onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	difficulty_range	outcome	istutorial	dropped_samples	marker_stream
92.839362	0.008000	dropped_samples	1783.346667	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
93.531907	0.004000	dropped_samples	1784.039212	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
95.885376	0.004000	dropped_samples	1786.392681	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
96.051407	0.008000	dropped_samples	1786.558712	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
96.197844	0.008000	dropped_samples	1786.705149	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
96.651969	0.008000	dropped_samples	1787.159274	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
98.068021	0.012000	dropped_samples	1788.575326	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
104.523059	0.012000	dropped_samples	1795.030364	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
104.957874	0.008000	dropped_samples	1795.465179	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
106.178362	0.008000	dropped_samples	1796.685667	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
106.422560	0.004000	dropped_samples	1796.929865	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
106.803361	0.008000	dropped_samples	1797.310666	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
109.034810	0.004000	dropped_samples	1799.542115	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
109.610961	0.008000	dropped_samples	1800.118266	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
115.587536	0.004000	dropped_samples	1806.094841	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
120.485078	0.008000	dropped_samples	1810.992383	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
123.151100	0.004000	dropped_samples	1813.658405	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
124.708714	0.012000	dropped_samples	1815.216019	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
128.907958	0.004000	dropped_samples	1819.415262	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
130.453705	0.004000	dropped_samples	1820.961009	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
132.035050	0.000000	2_4_3_3	1822.542355	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
134.547561	0.004000	dropped_samples	1825.054866	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
136.974487	0.008000	dropped_samples	1827.481792	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
137.618903	0.004000	dropped_samples	1828.126207	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
139.398938	6.000000	2.4-3.3	1829.906243	2.4-3.3 Correct tutorial	1	2.4-3.3	Correct	true	n/a	arithmetic-Markers
145.299562	0.004000	dropped_samples	1835.806867	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
145.913797	0.000000	3_3_4_2	1836.421102	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
146.285885	0.004000	dropped_samples	1836.793190	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
147.242921	0.004000	dropped_samples	1837.750226	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
148.421826	0.012000	dropped_samples	1838.929130	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
148.468500	0.016000	dropped_samples	1838.975805	Dropped 4 samples	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
149.596469	0.012000	dropped_samples	1840.103774	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
150.214743	6.000000	3.3-4.2	1840.722048	3.3-4.2 Correct tutorial	1	3.3-4.2	Correct	true	n/a	arithmetic-Markers
152.379625	0.004000	dropped_samples	1842.886930	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
153.390424	0.012000	dropped_samples	1843.897729	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
153.580875	0.008000	dropped_samples	1844.088180	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
155.787898	0.004000	dropped_samples	1846.295203	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
156.707902	0.000000	0_6_1_5	1847.215207	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
156.847424	0.008000	dropped_samples	1847.354728	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
158.622681	6.000000	0.6-1.5	1849.129986	0.6-1.5 Correct tutorial	1	0.6-1.5	Correct	true	n/a	arithmetic-Markers
163.830024	0.008000	dropped_samples	1854.337329	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
165.123819	0.004000	dropped_samples	1855.631123	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
165.130036	0.000000	4_2_5_1	1855.637341	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
168.751756	0.004000	dropped_samples	1859.259061	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
171.246455	6.000000	4.2-5.1	1861.753760	4.2-5.1 Wrong tutorial	0	4.2-5.1	Wrong	true	n/a	arithmetic-Markers
172.950982	0.008000	dropped_samples	1863.458287	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
175.275252	0.004000	dropped_samples	1865.782556	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
175.470545	0.004000	dropped_samples	1865.977850	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
176.574083	0.004000	dropped_samples	1867.081388	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
177.749410	0.000000	1_5_2_4	1868.256715	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
178.659039	0.012000	dropped_samples	1869.166343	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
179.284082	0.012000	dropped_samples	1869.791387	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
180.902957	6.000000	1.5-2.4	1871.410261	1.5-2.4 Correct tutorial	1	1.5-2.4	Correct	true	n/a	arithmetic-Markers
182.667881	0.004000	dropped_samples	1873.175186	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
185.046026	0.004000	dropped_samples	1875.553331	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
185.285028	0.008000	dropped_samples	1875.792333	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
186.076067	0.008000	dropped_samples	1876.583372	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
187.420532	0.000000	6_0_6_9	1877.927836	6.0-6.9	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
187.687373	0.012000	dropped_samples	1878.194677	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
187.855672	0.004000	dropped_samples	1878.362976	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
192.151930	0.004000	dropped_samples	1882.659235	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
192.702083	0.004000	dropped_samples	1883.209388	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
192.941349	0.012000	dropped_samples	1883.448654	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
193.541912	0.008000	dropped_samples	1884.049217	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
195.675747	0.012000	dropped_samples	1886.183052	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
195.870996	0.012000	dropped_samples	1886.378300	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
196.998966	0.008000	dropped_samples	1887.506271	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
197.882887	0.012000	dropped_samples	1888.390192	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
197.887695	0.008000	dropped_samples	1888.395000	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
198.629817	0.004000	dropped_samples	1889.137122	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
201.627880	0.008000	dropped_samples	1892.135185	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
203.717689	0.004000	dropped_samples	1894.224994	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
203.883710	0.008000	dropped_samples	1894.391014	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
204.582727	6.000000	6.0-6.9	1895.090032	6.0-6.9 Wrong tutorial	0	6.0-6.9	Wrong	true	n/a	arithmetic-Markers
204.992115	0.004000	dropped_samples	1895.499420	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
206.525474	0.012000	dropped_samples	1897.032778	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
206.959999	0.008000	dropped_samples	1897.467304	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
207.824165	0.004000	dropped_samples	1898.331470	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
208.517556	0.004000	dropped_samples	1899.024861	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
209.982395	0.008000	dropped_samples	1900.489700	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
211.099453	0.000000	5_1_6_0	1901.606758	5.1-6.0	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
211.950162	0.008000	dropped_samples	1902.457467	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
212.550772	0.012000	dropped_samples	1903.058077	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
212.980425	0.004000	dropped_samples	1903.487730	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
214.708997	0.012000	dropped_samples	1905.216302	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
215.333935	0.012000	dropped_samples	1905.841240	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
216.247061	0.012000	dropped_samples	1906.754366	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
218.356458	0.004000	dropped_samples	1908.863763	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
219.508858	0.004000	dropped_samples	1910.016163	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
220.036158	0.004000	dropped_samples	1910.543463	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
221.286145	0.004000	dropped_samples	1911.793450	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
225.443324	0.008000	dropped_samples	1915.950629	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
225.485405	0.008000	dropped_samples	1915.992710	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
225.797889	0.008000	dropped_samples	1916.305193	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
226.183689	0.012000	dropped_samples	1916.690994	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
227.936692	0.012000	dropped_samples	1918.443997	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
229.567628	0.004000	dropped_samples	1920.074933	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
232.558665	6.000000	5.1-6.0	1923.065969	5.1-6.0 Wrong tutorial	0	5.1-6.0	Wrong	true	n/a	arithmetic-Markers
233.062262	0.000000	finished_tutorial_arithmetic	1923.569567	Finished tutorial Arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
235.807624	0.008000	dropped_samples	1926.314929	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
237.272411	0.000000	started_arithmetic	1927.779716	Started arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
239.045006	0.004000	dropped_samples	1929.552311	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
239.621275	0.008000	dropped_samples	1930.128580	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
242.165141	0.012000	dropped_samples	1932.672446	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
243.053796	0.004000	dropped_samples	1933.561101	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
244.181754	0.004000	dropped_samples	1934.689059	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
244.284254	0.000000	0_6_1_5	1934.791559	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
245.725663	0.008000	dropped_samples	1936.232968	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
245.768803	0.012000	dropped_samples	1936.276108	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
246.076312	0.004000	dropped_samples	1936.583617	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
246.710522	6.000000	0.6-1.5	1937.217826	0.6-1.5 Correct	1	0.6-1.5	Correct	false	n/a	arithmetic-Markers
248.717887	0.004000	dropped_samples	1939.225192	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
249.456925	0.012000	dropped_samples	1939.964230	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
252.414144	0.008000	dropped_samples	1942.921449	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
252.511866	0.004000	dropped_samples	1943.019171	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
253.230492	0.000000	6_0_6_9	1943.737797	6.0-6.9	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
254.552855	0.012000	dropped_samples	1945.060160	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
258.703231	0.004000	dropped_samples	1949.210536	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
258.893665	0.004000	dropped_samples	1949.400970	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
259.904412	0.004000	dropped_samples	1950.411717	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
262.758380	6.000000	6.0-6.9	1953.265684	6.0-6.9 Wrong	0	6.0-6.9	Wrong	false	n/a	arithmetic-Markers
263.263866	0.004000	dropped_samples	1953.771171	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
264.821531	0.004000	dropped_samples	1955.328836	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
267.794046	0.008000	dropped_samples	1958.301351	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
269.270088	0.000000	3_3_4_2	1959.777392	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
269.817432	0.004000	dropped_samples	1960.324737	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
270.197395	0.004000	dropped_samples	1960.704700	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
273.053887	0.004000	dropped_samples	1963.561191	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
273.230266	6.000000	3.3-4.2	1963.737571	3.3-4.2 Wrong	0	3.3-4.2	Wrong	false	n/a	arithmetic-Markers
274.108589	0.012000	dropped_samples	1964.615893	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
277.209142	0.004000	dropped_samples	1967.716447	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
278.312701	0.012000	dropped_samples	1968.820006	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
279.030429	0.012000	dropped_samples	1969.537734	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
279.730237	0.000000	0_6_1_5	1970.237542	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
281.630390	6.000000	0.6-1.5	1972.137695	0.6-1.5 Correct	1	0.6-1.5	Correct	false	n/a	arithmetic-Markers
284.624580	0.024000	dropped_samples	1975.131885	Dropped 6 samples	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
287.072472	0.004000	dropped_samples	1977.579777	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
288.133781	0.000000	2_4_3_3	1978.641086	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
288.366407	0.004000	dropped_samples	1978.873712	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
288.605679	0.004000	dropped_samples	1979.112984	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
288.869394	0.008000	dropped_samples	1979.376699	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
289.469952	0.008000	dropped_samples	1979.977257	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
291.100768	0.012000	dropped_samples	1981.608073	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
292.078107	6.000000	2.4-3.3	1982.585411	2.4-3.3 Correct	1	2.4-3.3	Correct	false	n/a	arithmetic-Markers
293.381060	0.012000	dropped_samples	1983.888365	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
295.422115	0.008000	dropped_samples	1985.929420	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
295.856879	0.004000	dropped_samples	1986.364183	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
296.047195	0.008000	dropped_samples	1986.554500	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
297.164904	0.012000	dropped_samples	1987.672209	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
298.400651	0.008000	dropped_samples	1988.907955	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
298.583745	0.000000	4_2_5_1	1989.091050	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
299.909415	0.004000	dropped_samples	1990.416719	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
301.257105	0.012000	dropped_samples	1991.764410	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
302.121470	0.004000	dropped_samples	1992.628775	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
302.442529	0.004000	dropped_samples	1992.949834	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
302.551027	0.008000	dropped_samples	1993.058332	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
