onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	difficulty_range	outcome	istutorial	dropped_samples	marker_stream	response_time
58.708794	0.008000	dropped_samples	3839.864928	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
58.823020	0.024000	dropped_samples	3839.979154	Dropped 6 samples	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream	n/a
59.042735	0.004000	dropped_samples	3840.198869	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
59.628818	0.008000	dropped_samples	3840.784952	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
59.704296	0.008000	dropped_samples	3840.860430	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
59.858156	0.008000	dropped_samples	3841.014290	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
59.980425	0.004000	dropped_samples	3841.136559	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
60.663973	0.012000	dropped_samples	3841.820107	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
60.753024	0.012000	dropped_samples	3841.909158	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
61.181403	0.008000	dropped_samples	3842.337537	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
61.713946	0.004000	dropped_samples	3842.870081	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
61.917096	0.008000	dropped_samples	3843.073230	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
61.972458	0.008000	dropped_samples	3843.128592	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
62.608027	0.004000	dropped_samples	3843.764161	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
62.812566	0.008000	dropped_samples	3843.968700	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
63.561579	0.004000	dropped_samples	3844.717713	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
63.628224	0.012000	dropped_samples	3844.784358	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
63.915785	0.008000	dropped_samples	3845.071919	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
64.684215	0.008000	dropped_samples	3845.840349	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
64.946077	0.008000	dropped_samples	3846.102211	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
65.820760	0.028000	dropped_samples	3846.976894	Dropped 7 samples	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream	n/a
65.932429	0.004000	dropped_samples	3847.088563	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
67.246562	0.012000	dropped_samples	3848.402696	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
67.275196	0.008000	dropped_samples	3848.431330	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
67.397242	0.008000	dropped_samples	3848.553376	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
67.619142	0.008000	dropped_samples	3848.775277	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
68.041804	0.024000	dropped_samples	3849.197938	Dropped 6 samples	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream	n/a
68.610539	0.004000	dropped_samples	3849.766673	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
68.964519	0.016000	dropped_samples	3850.120654	Dropped 4 samples	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream	n/a
69.653993	0.008000	dropped_samples	3850.810127	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
69.922340	0.012000	dropped_samples	3851.078475	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
69.965624	0.012000	dropped_samples	3851.121759	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
70.938334	0.008000	dropped_samples	3852.094468	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
70.971476	0.016000	dropped_samples	3852.127610	Dropped 4 samples	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream	n/a
71.412500	0.012000	dropped_samples	3852.568634	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
72.436340	0.004000	dropped_samples	3853.592474	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
73.036900	0.004000	dropped_samples	3854.193034	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
73.202934	0.004000	dropped_samples	3854.359068	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
74.546791	0.004000	dropped_samples	3855.702925	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
76.010559	0.004000	dropped_samples	3857.166693	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
78.940229	0.004000	dropped_samples	3860.096363	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
83.574031	0.008000	dropped_samples	3864.730165	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
84.243000	0.004000	dropped_samples	3865.399134	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
84.822627	0.004000	dropped_samples	3865.978761	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
85.204930	0.008000	dropped_samples	3866.361064	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
86.596504	0.004000	dropped_samples	3867.752639	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
87.221538	0.004000	dropped_samples	3868.377672	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
90.263738	0.004000	dropped_samples	3871.419873	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
97.973521	0.004000	dropped_samples	3879.129655	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
98.691290	0.008000	dropped_samples	3879.847424	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
99.203063	0.000000	6_0_6_9	3880.359197	6.0-6.9	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	30.874568
101.094534	0.004000	dropped_samples	3882.250669	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
107.377824	0.012000	dropped_samples	3888.533959	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
107.524330	0.004000	dropped_samples	3888.680464	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
110.047580	0.008000	dropped_samples	3891.203714	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
110.455459	0.004000	dropped_samples	3891.611593	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
112.446217	0.004000	dropped_samples	3893.602351	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
113.740185	0.004000	dropped_samples	3894.896319	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
117.939440	0.004000	dropped_samples	3899.095574	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
118.686473	0.004000	dropped_samples	3899.842607	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
119.716743	0.004000	dropped_samples	3900.872877	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
120.269737	0.004000	dropped_samples	3901.425871	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
121.757773	0.004000	dropped_samples	3902.913907	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
124.302165	0.008000	dropped_samples	3905.458299	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
124.926742	0.004000	dropped_samples	3906.082876	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
130.077631	6.000000	6.0-6.9	3911.233765	6.0-6.9 Wrong tutorial	0	6.0-6.9	Wrong	true	n/a	arithmetic-Markers	n/a
131.811532	0.012000	dropped_samples	3912.967666	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
132.363276	0.012000	dropped_samples	3913.519410	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
132.651378	0.012000	dropped_samples	3913.807513	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
132.797812	0.004000	dropped_samples	3913.953947	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
136.396467	0.004000	dropped_samples	3917.552601	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
136.581285	0.000000	5_1_6_0	3917.737420	5.1-6.0	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	3.727647
136.611358	0.012000	dropped_samples	3917.767492	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
137.739559	0.004000	dropped_samples	3918.895693	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
137.934579	0.008000	dropped_samples	3919.090713	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
139.350568	0.008000	dropped_samples	3920.506702	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
140.308932	6.000000	5.1-6.0	3921.465066	5.1-6.0 Wrong tutorial	0	5.1-6.0	Wrong	true	n/a	arithmetic-Markers	n/a
142.758819	0.004000	dropped_samples	3923.914953	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
143.862332	0.008000	dropped_samples	3925.018466	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
146.811801	0.000000	1_5_2_4	3927.967936	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	0.913990
146.860426	0.012000	dropped_samples	3928.016560	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
147.725791	6.000000	1.5-2.4	3928.881925	1.5-2.4 Correct tutorial	1	1.5-2.4	Correct	true	n/a	arithmetic-Markers	n/a
152.475659	0.004000	dropped_samples	3933.631793	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
154.215126	0.000000	3_3_4_2	3935.371260	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.069794
155.234411	0.004000	dropped_samples	3936.390545	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
155.284920	6.000000	3.3-4.2	3936.441054	3.3-4.2 Correct tutorial	1	3.3-4.2	Correct	true	n/a	arithmetic-Markers	n/a
158.525472	0.012000	dropped_samples	3939.681606	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
158.911432	0.004000	dropped_samples	3940.067566	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
161.800308	0.000000	2_4_3_3	3942.956442	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.172793
162.973101	6.000000	2.4-3.3	3944.129235	2.4-3.3 Correct tutorial	1	2.4-3.3	Correct	true	n/a	arithmetic-Markers	n/a
164.331927	0.012000	dropped_samples	3945.488061	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
166.447367	0.004000	dropped_samples	3947.603502	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
168.510856	0.004000	dropped_samples	3949.666990	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
169.470862	0.000000	4_2_5_1	3950.626996	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.822966
171.293828	6.000000	4.2-5.1	3952.449962	4.2-5.1 Correct tutorial	1	4.2-5.1	Correct	true	n/a	arithmetic-Markers	n/a
172.514739	0.004000	dropped_samples	3953.670873	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
172.759017	0.004000	dropped_samples	3953.915151	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
175.996232	0.004000	dropped_samples	3957.152366	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
177.773565	0.004000	dropped_samples	3958.929699	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
177.810294	0.000000	0_6_1_5	3958.966428	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	0.931095
178.741389	6.000000	0.6-1.5	3959.897524	0.6-1.5 Correct tutorial	1	0.6-1.5	Correct	true	n/a	arithmetic-Markers	n/a
178.916472	0.008000	dropped_samples	3960.072606	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
179.245517	0.000000	finished_tutorial_arithmetic	3960.401651	Finished tutorial Arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	n/a
181.587079	0.004000	dropped_samples	3962.743213	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
182.239062	0.024000	dropped_samples	3963.395196	Dropped 6 samples	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream	n/a
183.867348	0.020000	dropped_samples	3965.023482	Dropped 5 samples	n/a	n/a	n/a	n/a	5	UoHDataOffsetStream	n/a
184.350706	0.004000	dropped_samples	3965.506840	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
184.905535	0.004000	dropped_samples	3966.061669	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
184.951413	0.012000	dropped_samples	3966.107547	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
185.507589	0.004000	dropped_samples	3966.663723	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
185.547057	0.012000	dropped_samples	3966.703191	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
186.054802	0.008000	dropped_samples	3967.210936	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
187.539219	0.008000	dropped_samples	3968.695353	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
188.716065	0.004000	dropped_samples	3969.872199	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
189.321643	0.004000	dropped_samples	3970.477777	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
189.365402	0.008000	dropped_samples	3970.521537	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
189.505776	0.008000	dropped_samples	3970.661910	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
193.447203	0.000000	started_arithmetic	3974.603337	Started arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	n/a
196.757980	0.004000	dropped_samples	3977.914114	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
197.715063	0.012000	dropped_samples	3978.871197	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
200.457737	0.000000	3_3_4_2	3981.613871	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.587551
201.943572	0.004000	dropped_samples	3983.099706	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
202.045288	6.000000	3.3-4.2	3983.201422	3.3-4.2 Correct	1	3.3-4.2	Correct	false	n/a	arithmetic-Markers	n/a
203.886943	0.012000	dropped_samples	3985.043077	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
205.732646	0.004000	dropped_samples	3986.888780	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
207.596382	0.008000	dropped_samples	3988.752516	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
207.627179	0.004000	dropped_samples	3988.783313	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
208.551455	0.000000	5_1_6_0	3989.707589	5.1-6.0	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	2.597839
208.711193	0.012000	dropped_samples	3989.867327	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
210.029541	0.012000	dropped_samples	3991.185676	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
211.149294	6.000000	5.1-6.0	3992.305428	5.1-6.0 Correct	1	5.1-6.0	Correct	false	n/a	arithmetic-Markers	n/a
211.255135	0.004000	dropped_samples	3992.411269	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
211.938726	0.012000	dropped_samples	3993.094860	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
211.972885	0.008000	dropped_samples	3993.129019	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
213.510999	0.008000	dropped_samples	3994.667133	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
214.443844	0.004000	dropped_samples	3995.599978	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
215.766830	0.012000	dropped_samples	3996.922965	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
216.845946	0.008000	dropped_samples	3998.002080	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
217.640364	0.000000	0_6_1_5	3998.796498	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.140944
218.647695	0.004000	dropped_samples	3999.803829	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
218.781308	6.000000	0.6-1.5	3999.937442	0.6-1.5 Correct	1	0.6-1.5	Correct	false	n/a	arithmetic-Markers	n/a
225.280871	0.000000	4_2_5_1	4006.437005	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	2.020654
225.439768	0.004000	dropped_samples	4006.595902	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
227.046162	0.012000	dropped_samples	4008.202297	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
227.301525	6.000000	4.2-5.1	4008.457660	4.2-5.1 Correct	1	4.2-5.1	Correct	false	n/a	arithmetic-Markers	n/a
229.492475	0.012000	dropped_samples	4010.648609	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
229.590119	0.004000	dropped_samples	4010.746253	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
231.128358	0.004000	dropped_samples	4012.284492	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
233.800076	0.000000	3_3_4_2	4014.956210	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	2.365704
234.199541	0.012000	dropped_samples	4015.355675	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
236.165780	6.000000	3.3-4.2	4017.321914	3.3-4.2 Correct	1	3.3-4.2	Correct	false	n/a	arithmetic-Markers	n/a
236.621402	0.008000	dropped_samples	4017.777536	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
240.176092	0.008000	dropped_samples	4021.332226	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
242.684253	0.000000	2_4_3_3	4023.840387	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.249078
243.222996	0.012000	dropped_samples	4024.379130	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
243.933331	6.000000	2.4-3.3	4025.089465	2.4-3.3 Correct	1	2.4-3.3	Correct	false	n/a	arithmetic-Markers	n/a
244.429410	0.004000	dropped_samples	4025.585544	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
244.494153	0.004000	dropped_samples	4025.650287	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
244.630141	0.008000	dropped_samples	4025.786275	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
247.300254	0.012000	dropped_samples	4028.456388	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
247.710266	0.008000	dropped_samples	4028.866400	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
248.862867	0.012000	dropped_samples	4030.019001	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
249.414611	0.004000	dropped_samples	4030.570745	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
250.376399	0.012000	dropped_samples	4031.532533	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
250.449648	0.000000	4_2_5_1	4031.605782	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	5.803991
250.517915	0.004000	dropped_samples	4031.674049	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
251.597057	0.004000	dropped_samples	4032.753191	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
252.007338	0.004000	dropped_samples	4033.163472	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
