onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	difficulty_range	outcome	istutorial	dropped_samples	marker_stream	response_time
11.018681	0.012000	dropped_samples	10686.690453	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
11.492305	0.012000	dropped_samples	10687.164076	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
11.521721	0.012000	dropped_samples	10687.193492	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
11.980378	0.012000	dropped_samples	10687.652149	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
11.982429	0.012000	dropped_samples	10687.654200	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
12.024479	0.008000	dropped_samples	10687.696251	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
12.532338	0.004000	dropped_samples	10688.204110	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
13.274538	0.012000	dropped_samples	10688.946309	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
13.440537	0.012000	dropped_samples	10689.112308	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
14.089956	0.004000	dropped_samples	10689.761728	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
15.027436	0.004000	dropped_samples	10690.699207	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
15.530391	0.004000	dropped_samples	10691.202162	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
17.620225	0.004000	dropped_samples	10693.291996	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
18.062573	0.012000	dropped_samples	10693.734344	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
18.723724	0.004000	dropped_samples	10694.395495	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
19.368257	0.004000	dropped_samples	10695.040028	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
19.993288	0.012000	dropped_samples	10695.665059	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
23.665198	0.004000	dropped_samples	10699.336970	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
25.657404	0.012000	dropped_samples	10701.329175	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
26.355547	0.008000	dropped_samples	10702.027319	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
27.171079	0.004000	dropped_samples	10702.842850	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
28.513899	0.004000	dropped_samples	10704.185670	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
29.500136	0.008000	dropped_samples	10705.171907	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
30.647630	0.012000	dropped_samples	10706.319402	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
30.843114	0.004000	dropped_samples	10706.514886	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
31.033433	0.004000	dropped_samples	10706.705205	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
31.204245	0.008000	dropped_samples	10706.876017	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
31.804823	0.012000	dropped_samples	10707.476595	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
32.210128	0.012000	dropped_samples	10707.881900	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
32.994185	0.012000	dropped_samples	10708.665957	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
33.025525	0.012000	dropped_samples	10708.697297	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
35.208167	0.004000	dropped_samples	10710.879938	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
35.740388	0.004000	dropped_samples	10711.412160	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
36.746305	0.004000	dropped_samples	10712.418076	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
37.200381	0.004000	dropped_samples	10712.872153	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
39.614302	0.012000	dropped_samples	10715.286073	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
39.668455	0.012000	dropped_samples	10715.340226	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
40.227710	0.004000	dropped_samples	10715.899482	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
43.225792	0.004000	dropped_samples	10718.897563	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
44.236518	0.004000	dropped_samples	10719.908290	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
44.856657	0.004000	dropped_samples	10720.528429	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
46.756050	0.012000	dropped_samples	10722.427822	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
47.361989	0.004000	dropped_samples	10723.033760	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
47.425119	0.016000	dropped_samples	10723.096891	Dropped 4 samples	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream	n/a
49.925021	0.004000	dropped_samples	10725.596792	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
51.501094	0.012000	dropped_samples	10727.172865	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
51.531437	0.012000	dropped_samples	10727.203209	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
56.692650	0.012000	dropped_samples	10732.364421	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
57.223116	0.012000	dropped_samples	10732.894887	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
57.268752	0.012000	dropped_samples	10732.940523	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
57.986807	0.012000	dropped_samples	10733.658579	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
58.274653	0.008000	dropped_samples	10733.946424	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
59.427321	0.008000	dropped_samples	10735.099093	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
60.125232	0.004000	dropped_samples	10735.797003	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
61.419173	0.004000	dropped_samples	10737.090945	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
61.707398	0.012000	dropped_samples	10737.379169	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
62.161359	0.008000	dropped_samples	10737.833131	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
62.449460	0.008000	dropped_samples	10738.121231	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
64.859665	0.012000	dropped_samples	10740.531436	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
66.145813	0.004000	dropped_samples	10741.817585	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
66.267823	0.004000	dropped_samples	10741.939595	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
66.629113	0.004000	dropped_samples	10742.300884	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
67.156510	0.004000	dropped_samples	10742.828281	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
68.162366	0.004000	dropped_samples	10743.834137	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
68.699839	0.012000	dropped_samples	10744.371610	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
69.026627	0.004000	dropped_samples	10744.698398	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
69.192659	0.008000	dropped_samples	10744.864430	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
69.449395	0.012000	dropped_samples	10745.121166	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
69.480708	0.012000	dropped_samples	10745.152480	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
70.540271	0.004000	dropped_samples	10746.212043	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
70.790241	0.000000	started_tutorial_artihmetic	10746.462012	Started tutorial artihmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	n/a
71.364924	0.004000	dropped_samples	10747.036695	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
71.404571	0.012000	dropped_samples	10747.076343	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
75.242472	0.004000	dropped_samples	10750.914244	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
76.253246	0.004000	dropped_samples	10751.925018	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
77.259089	0.004000	dropped_samples	10752.930861	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
77.547157	0.004000	dropped_samples	10753.218928	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
78.289332	0.004000	dropped_samples	10753.961103	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
79.275653	0.008000	dropped_samples	10754.947424	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
80.359465	0.004000	dropped_samples	10756.031237	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
80.403598	0.012000	dropped_samples	10756.075369	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
82.298157	0.004000	dropped_samples	10757.969929	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
82.537463	0.008000	dropped_samples	10758.209234	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
82.708384	0.004000	dropped_samples	10758.380155	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
83.284664	0.012000	dropped_samples	10758.956435	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
83.689755	0.004000	dropped_samples	10759.361526	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
85.037398	0.004000	dropped_samples	10760.709169	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
85.325502	0.004000	dropped_samples	10760.997274	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
85.706356	0.004000	dropped_samples	10761.378128	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
86.717104	0.004000	dropped_samples	10762.388876	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
87.723025	0.004000	dropped_samples	10763.394796	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
89.114597	0.008000	dropped_samples	10764.786368	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
90.340163	0.004000	dropped_samples	10766.011935	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
92.862117	0.012000	dropped_samples	10768.533888	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
92.908485	0.012000	dropped_samples	10768.580257	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
93.313803	0.012000	dropped_samples	10768.985574	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
93.540035	0.008000	dropped_samples	10769.211807	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
93.675125	0.012000	dropped_samples	10769.346897	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
95.443814	0.012000	dropped_samples	10771.115585	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
95.560984	0.012000	dropped_samples	10771.232756	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
95.562524	0.012000	dropped_samples	10771.234296	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
95.594110	0.032000	dropped_samples	10771.265882	Dropped 8 samples	n/a	n/a	n/a	n/a	8	UoHDataOffsetStream	n/a
96.365553	0.008000	dropped_samples	10772.037325	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
96.722020	0.012000	dropped_samples	10772.393791	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
97.395846	0.008000	dropped_samples	10773.067618	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
99.265979	0.012000	dropped_samples	10774.937750	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
99.388033	0.004000	dropped_samples	10775.059804	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
100.651893	0.012000	dropped_samples	10776.323664	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
100.682003	0.012000	dropped_samples	10776.353775	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
104.812875	0.012000	dropped_samples	10780.484647	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
104.945402	0.004000	dropped_samples	10780.617174	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
105.188526	0.012000	dropped_samples	10780.860298	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
105.218140	0.012000	dropped_samples	10780.889912	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
106.019773	0.012000	dropped_samples	10781.691544	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
106.137385	0.012000	dropped_samples	10781.809156	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
106.210484	0.012000	dropped_samples	10781.882255	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
106.837735	0.012000	dropped_samples	10782.509507	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
106.965213	0.048000	dropped_samples	10782.636985	Dropped 12 samples	n/a	n/a	n/a	n/a	12	UoHDataOffsetStream	n/a
106.971625	0.012000	dropped_samples	10782.643397	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
107.052246	0.028000	dropped_samples	10782.724018	Dropped 7 samples	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream	n/a
107.908859	0.012000	dropped_samples	10783.580631	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
107.957381	0.012000	dropped_samples	10783.629152	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
108.568971	0.008000	dropped_samples	10784.240742	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
108.601936	0.012000	dropped_samples	10784.273708	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
109.397838	0.012000	dropped_samples	10785.069609	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
111.941826	0.004000	dropped_samples	10787.613597	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
112.947656	0.004000	dropped_samples	10788.619428	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
114.782200	0.012000	dropped_samples	10790.453972	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
114.817773	0.012000	dropped_samples	10790.489545	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
116.307067	0.012000	dropped_samples	10791.978839	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
120.027734	0.004000	dropped_samples	10795.699506	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
123.074597	0.004000	dropped_samples	10798.746368	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
125.740608	0.004000	dropped_samples	10801.412380	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
125.906686	0.012000	dropped_samples	10801.578458	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
128.763125	0.004000	dropped_samples	10804.434897	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
130.682070	0.012000	dropped_samples	10806.353841	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
131.521919	0.004000	dropped_samples	10807.193691	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
132.962347	0.004000	dropped_samples	10808.634118	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
134.978953	0.004000	dropped_samples	10810.650724	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
135.218228	0.004000	dropped_samples	10810.889999	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
135.892039	0.004000	dropped_samples	10811.563810	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
136.808238	0.000000	0_6_1_5	10812.480010	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	6.051621
136.897913	0.004000	dropped_samples	10812.569685	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
138.533637	0.008000	dropped_samples	10814.205409	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
140.460789	0.012000	dropped_samples	10816.132560	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
140.501432	0.004000	dropped_samples	10816.173204	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
140.833456	0.012000	dropped_samples	10816.505227	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
141.966291	0.008000	dropped_samples	10817.638063	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
142.635181	0.004000	dropped_samples	10818.306952	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
142.859859	6.000000	0.6-1.5	10818.531631	0.6-1.5 Correct tutorial	1	0.6-1.5	Correct	true	n/a	arithmetic-Markers	n/a
144.339304	0.004000	dropped_samples	10820.011075	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
145.350081	0.004000	dropped_samples	10821.021852	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
146.307087	0.012000	dropped_samples	10821.978858	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
146.810276	0.012000	dropped_samples	10822.482048	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
147.361820	0.004000	dropped_samples	10823.033592	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
149.380118	0.000000	4_2_5_1	10825.051889	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	3.688350
153.050318	0.004000	dropped_samples	10828.722089	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
153.068468	6.000000	4.2-5.1	10828.740240	4.2-5.1 Wrong tutorial	0	4.2-5.1	Wrong	true	n/a	arithmetic-Markers	n/a
153.270032	0.012000	dropped_samples	10828.941804	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
154.061069	0.004000	dropped_samples	10829.732841	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
154.832147	0.004000	dropped_samples	10830.503918	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
154.832760	0.012000	dropped_samples	10830.504532	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
154.852086	0.012000	dropped_samples	10830.523857	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
155.477067	0.012000	dropped_samples	10831.148838	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
156.208085	0.012000	dropped_samples	10831.879856	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
157.083500	0.008000	dropped_samples	10832.755271	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
158.235972	0.012000	dropped_samples	10833.907744	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
158.860823	0.004000	dropped_samples	10834.532595	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
159.388210	0.012000	dropped_samples	10835.059982	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
159.565912	0.000000	3_3_4_2	10835.237684	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	4.430523
160.086438	0.004000	dropped_samples	10835.758209	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
162.029820	0.012000	dropped_samples	10837.701592	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
162.459828	0.012000	dropped_samples	10838.131599	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
162.508337	0.008000	dropped_samples	10838.180109	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
163.996435	6.000000	3.3-4.2	10839.668206	3.3-4.2 Correct tutorial	1	3.3-4.2	Correct	true	n/a	arithmetic-Markers	n/a
164.046400	0.004000	dropped_samples	10839.718172	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
164.090358	0.004000	dropped_samples	10839.762130	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
164.329612	0.004000	dropped_samples	10840.001384	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
165.174348	0.004000	dropped_samples	10840.846119	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
169.300317	0.012000	dropped_samples	10844.972089	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
169.686085	0.008000	dropped_samples	10845.357857	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
169.827659	0.012000	dropped_samples	10845.499431	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
170.517429	0.000000	1_5_2_4	10846.189200	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.830902
171.702728	0.008000	dropped_samples	10847.374499	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
172.132378	0.004000	dropped_samples	10847.804149	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
172.348331	6.000000	1.5-2.4	10848.020102	1.5-2.4 Correct tutorial	1	1.5-2.4	Correct	true	n/a	arithmetic-Markers	n/a
175.189175	0.004000	dropped_samples	10850.860947	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
176.165562	0.004000	dropped_samples	10851.837334	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
