onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	difficulty_range	outcome	istutorial	dropped_samples	marker_stream
40.012774	0.004000	dropped_samples	5199.781411	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
41.526409	0.008000	dropped_samples	5201.295046	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
44.793127	0.004000	dropped_samples	5204.561764	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
48.079182	0.012000	dropped_samples	5207.847819	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
49.636840	0.004000	dropped_samples	5209.405477	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
49.949348	0.012000	dropped_samples	5209.717985	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
51.297060	0.004000	dropped_samples	5211.065696	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
52.756984	0.004000	dropped_samples	5212.525621	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
53.557114	0.004000	dropped_samples	5213.325751	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
53.596825	0.012000	dropped_samples	5213.365462	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
53.816522	0.012000	dropped_samples	5213.585159	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
55.374147	0.004000	dropped_samples	5215.142784	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
58.089006	0.004000	dropped_samples	5217.857643	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
62.073586	0.004000	dropped_samples	5221.842223	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
63.919121	0.004000	dropped_samples	5223.687758	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
64.065598	0.004000	dropped_samples	5223.834235	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
65.598855	0.012000	dropped_samples	5225.367492	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
65.696465	0.004000	dropped_samples	5225.465102	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
66.398832	0.004000	dropped_samples	5226.167469	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
66.438725	0.012000	dropped_samples	5226.207361	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
66.990423	0.012000	dropped_samples	5226.759060	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
67.934769	0.012000	dropped_samples	5227.703405	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
67.976754	0.012000	dropped_samples	5227.745391	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
69.510005	0.004000	dropped_samples	5229.278641	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
70.300984	0.012000	dropped_samples	5230.069621	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
72.991402	0.004000	dropped_samples	5232.760039	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
73.469943	0.004000	dropped_samples	5233.238579	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
74.597852	0.004000	dropped_samples	5234.366488	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
76.785437	0.004000	dropped_samples	5236.554074	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
77.600793	0.012000	dropped_samples	5237.369430	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
78.724995	0.012000	dropped_samples	5238.493631	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
79.710242	0.004000	dropped_samples	5239.478879	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
80.169172	0.012000	dropped_samples	5239.937809	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
81.126231	0.012000	dropped_samples	5240.894867	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
81.267793	0.008000	dropped_samples	5241.036430	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
81.609616	0.004000	dropped_samples	5241.378253	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
84.558926	0.004000	dropped_samples	5244.327563	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
87.176067	0.004000	dropped_samples	5246.944704	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
88.450803	0.012000	dropped_samples	5248.219439	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
88.494416	0.008000	dropped_samples	5248.263052	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
88.665380	0.004000	dropped_samples	5248.434017	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
89.851749	0.000000	started_tutorial_artihmetic	5249.620386	Started tutorial artihmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
89.910430	0.012000	dropped_samples	5249.679067	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
90.032502	0.004000	dropped_samples	5249.801139	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
91.424086	0.012000	dropped_samples	5251.192722	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
93.582298	0.012000	dropped_samples	5253.350935	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
95.481747	0.004000	dropped_samples	5255.250384	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
96.751268	0.012000	dropped_samples	5256.519904	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
96.941695	0.004000	dropped_samples	5256.710332	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
98.909500	0.012000	dropped_samples	5258.678137	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
99.510160	0.012000	dropped_samples	5259.278797	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
100.232771	0.012000	dropped_samples	5260.001408	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
101.214164	0.004000	dropped_samples	5260.982801	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
101.433982	0.012000	dropped_samples	5261.202619	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
101.985661	0.004000	dropped_samples	5261.754298	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
103.689776	0.004000	dropped_samples	5263.458413	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
103.880232	0.012000	dropped_samples	5263.648868	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
104.241548	0.004000	dropped_samples	5264.010184	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
104.383469	0.012000	dropped_samples	5264.152106	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
104.456428	0.004000	dropped_samples	5264.225065	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
107.312878	0.004000	dropped_samples	5267.081514	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
107.815782	0.008000	dropped_samples	5267.584419	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
108.055021	0.004000	dropped_samples	5267.823658	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
108.294368	0.004000	dropped_samples	5268.063005	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
108.528989	0.004000	dropped_samples	5268.297626	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
108.558044	0.012000	dropped_samples	5268.326680	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
108.943756	0.012000	dropped_samples	5268.712392	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
109.041463	0.004000	dropped_samples	5268.810100	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
109.544393	0.004000	dropped_samples	5269.313030	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
109.949541	0.012000	dropped_samples	5269.718177	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
116.526738	0.004000	dropped_samples	5276.295375	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
117.586325	0.012000	dropped_samples	5277.354961	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
117.991611	0.004000	dropped_samples	5277.760247	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
120.130284	0.004000	dropped_samples	5279.898921	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
122.190825	0.004000	dropped_samples	5281.959462	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
123.269932	0.008000	dropped_samples	5283.038569	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
126.840233	0.012000	dropped_samples	5286.608870	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
126.873481	0.012000	dropped_samples	5286.642118	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
127.498487	0.004000	dropped_samples	5287.267124	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
128.841327	0.012000	dropped_samples	5288.609964	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
130.257300	0.012000	dropped_samples	5290.025937	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
130.638147	0.004000	dropped_samples	5290.406784	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
132.654746	0.004000	dropped_samples	5292.423383	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
135.296520	0.012000	dropped_samples	5295.065156	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
136.785623	0.004000	dropped_samples	5296.554260	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
139.066223	0.004000	dropped_samples	5298.834859	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
141.033709	0.012000	dropped_samples	5300.802345	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
141.609866	0.004000	dropped_samples	5301.378503	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
144.490803	0.004000	dropped_samples	5304.259439	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
147.606000	0.012000	dropped_samples	5307.374637	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
148.758332	0.004000	dropped_samples	5308.526969	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
148.856005	0.004000	dropped_samples	5308.624642	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
149.529823	0.004000	dropped_samples	5309.298459	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
149.622594	0.004000	dropped_samples	5309.391230	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
154.646413	0.004000	dropped_samples	5314.415049	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
154.686066	0.012000	dropped_samples	5314.454703	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
155.770081	0.012000	dropped_samples	5315.538718	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
155.879965	0.000000	4_2_5_1	5315.648602	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
158.143159	0.008000	dropped_samples	5317.911795	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
158.216422	0.004000	dropped_samples	5317.985059	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
158.504567	0.004000	dropped_samples	5318.273203	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
159.105062	0.004000	dropped_samples	5318.873699	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
159.295501	0.004000	dropped_samples	5319.064137	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
160.281808	0.012000	dropped_samples	5320.050445	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
162.249595	0.004000	dropped_samples	5322.018232	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
164.168566	0.012000	dropped_samples	5323.937203	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
165.130451	0.012000	dropped_samples	5324.899087	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
165.411583	6.000000	4.2-5.1	5325.180219	4.2-5.1 Wrong tutorial	0	4.2-5.1	Wrong	true	n/a	arithmetic-Markers
167.386357	0.004000	dropped_samples	5327.154994	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
167.527931	0.012000	dropped_samples	5327.296568	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
168.318934	0.012000	dropped_samples	5328.087571	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
168.870723	0.012000	dropped_samples	5328.639359	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
171.439049	0.004000	dropped_samples	5331.207686	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
171.902462	0.000000	5_1_6_0	5331.671099	5.1-6.0	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
174.129535	0.012000	dropped_samples	5333.898172	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
175.833618	0.004000	dropped_samples	5335.602255	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
176.035194	6.000000	5.1-6.0	5335.803831	5.1-6.0 Wrong tutorial	0	5.1-6.0	Wrong	true	n/a	arithmetic-Markers
176.434444	0.012000	dropped_samples	5336.203081	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
177.391269	0.004000	dropped_samples	5337.159906	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
179.217433	0.004000	dropped_samples	5338.986070	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
180.633474	0.004000	dropped_samples	5340.402111	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
182.538645	0.000000	1_5_2_4	5342.307282	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
184.250603	6.000000	1.5-2.4	5344.019240	1.5-2.4 Correct tutorial	1	1.5-2.4	Correct	true	n/a	arithmetic-Markers
190.086773	0.004000	dropped_samples	5349.855409	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
190.752945	0.000000	6_0_6_9	5350.521581	6.0-6.9	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
191.385439	0.012000	dropped_samples	5351.154076	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
195.970433	0.004000	dropped_samples	5355.739070	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
200.599430	0.004000	dropped_samples	5360.368067	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
202.064237	0.004000	dropped_samples	5361.832874	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
202.194490	6.000000	6.0-6.9	5361.963127	6.0-6.9 Wrong tutorial	0	6.0-6.9	Wrong	true	n/a	arithmetic-Markers
202.830872	0.004000	dropped_samples	5362.599509	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
204.304815	0.004000	dropped_samples	5364.073452	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
204.421772	0.012000	dropped_samples	5364.190409	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
204.466546	0.012000	dropped_samples	5364.235182	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
207.010534	0.004000	dropped_samples	5366.779171	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
208.719756	0.000000	2_4_3_3	5368.488392	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
208.763458	0.004000	dropped_samples	5368.532095	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
209.119877	0.004000	dropped_samples	5368.888514	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
210.130702	0.012000	dropped_samples	5369.899339	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
210.458325	6.000000	2.4-3.3	5370.226961	2.4-3.3 Correct tutorial	1	2.4-3.3	Correct	true	n/a	arithmetic-Markers
210.897363	0.012000	dropped_samples	5370.665999	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
211.737325	0.004000	dropped_samples	5371.505961	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
214.569158	0.012000	dropped_samples	5374.337794	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
215.648389	0.012000	dropped_samples	5375.417025	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
216.952013	0.000000	0_6_1_5	5376.720650	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
217.259579	0.004000	dropped_samples	5377.028216	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
217.928531	0.004000	dropped_samples	5377.697168	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
217.986416	6.000000	0.6-1.5	5377.755053	0.6-1.5 Correct tutorial	1	0.6-1.5	Correct	true	n/a	arithmetic-Markers
218.455889	0.012000	dropped_samples	5378.224525	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
218.719545	0.012000	dropped_samples	5378.488181	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
224.114410	0.004000	dropped_samples	5383.883047	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
224.482365	0.000000	3_3_4_2	5384.251001	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
224.696169	0.004000	dropped_samples	5384.464806	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
225.033168	0.012000	dropped_samples	5384.801805	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
225.511590	0.004000	dropped_samples	5385.280227	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
227.625839	0.012000	dropped_samples	5387.394476	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
229.021800	0.008000	dropped_samples	5388.790436	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
229.066306	0.012000	dropped_samples	5388.834942	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
230.507009	0.012000	dropped_samples	5390.275646	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
232.303565	0.012000	dropped_samples	5392.072202	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
235.355394	0.004000	dropped_samples	5395.124030	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
235.834107	0.008000	dropped_samples	5395.602744	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
236.754279	6.000000	3.3-4.2	5396.522916	3.3-4.2 Wrong tutorial	0	3.3-4.2	Wrong	true	n/a	arithmetic-Markers
237.257580	0.000000	finished_tutorial_arithmetic	5397.026217	Finished tutorial Arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
238.690408	0.012000	dropped_samples	5398.459044	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
240.584986	0.004000	dropped_samples	5400.353623	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
241.412438	0.000000	started_arithmetic	5401.181075	Started arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
242.191535	0.012000	dropped_samples	5401.960171	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
246.297808	0.012000	dropped_samples	5406.066445	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
248.387769	0.004000	dropped_samples	5408.156406	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
248.422644	0.000000	3_3_4_2	5408.191281	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
249.074473	0.004000	dropped_samples	5408.843110	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
249.271438	0.012000	dropped_samples	5409.040075	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
251.450202	6.000000	3.3-4.2	5411.218839	3.3-4.2 Correct	1	3.3-4.2	Correct	false	n/a	arithmetic-Markers
252.323245	0.012000	dropped_samples	5412.091882	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
252.586887	0.004000	dropped_samples	5412.355524	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
254.002894	0.012000	dropped_samples	5413.771530	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
254.911404	0.012000	dropped_samples	5414.680041	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
255.272479	0.024000	dropped_samples	5415.041116	Dropped 6 samples	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
255.321429	0.004000	dropped_samples	5415.090066	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
257.503929	0.004000	dropped_samples	5417.272566	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
257.914070	0.012000	dropped_samples	5417.682707	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
257.948882	0.000000	2_4_3_3	5417.717519	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
259.496078	0.012000	dropped_samples	5419.264715	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
259.874489	6.000000	2.4-3.3	5419.643125	2.4-3.3 Correct	1	2.4-3.3	Correct	false	n/a	arithmetic-Markers
260.697427	0.012000	dropped_samples	5420.466064	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
261.058617	0.012000	dropped_samples	5420.827253	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
263.768587	0.012000	dropped_samples	5423.537224	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
264.344775	0.004000	dropped_samples	5424.113412	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
265.335279	0.012000	dropped_samples	5425.103916	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
265.404350	0.016000	dropped_samples	5425.172987	Dropped 4 samples	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
265.692432	0.004000	dropped_samples	5425.461069	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
265.882838	0.012000	dropped_samples	5425.651474	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
266.372482	0.000000	1_5_2_4	5426.141119	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers
266.852348	0.008000	dropped_samples	5426.620985	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
266.898985	0.008000	dropped_samples	5426.667622	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
267.666377	6.000000	1.5-2.4	5427.435013	1.5-2.4 Correct	1	1.5-2.4	Correct	false	n/a	arithmetic-Markers
268.187582	0.008000	dropped_samples	5427.956219	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
268.592852	0.004000	dropped_samples	5428.361489	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
269.002964	0.012000	dropped_samples	5428.771600	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
271.644568	0.012000	dropped_samples	5431.413205	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
