onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	difficulty_range	outcome	istutorial	dropped_samples	marker_stream	response_time
17.470550	0.012000	dropped_samples	4119.706684	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
18.310557	0.008000	dropped_samples	4120.546691	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
20.087720	0.004000	dropped_samples	4122.323854	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
22.968543	0.012000	dropped_samples	4125.204677	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
23.085761	0.008000	dropped_samples	4125.321895	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
24.023240	0.004000	dropped_samples	4126.259374	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
25.917947	0.004000	dropped_samples	4128.154081	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
28.173680	0.012000	dropped_samples	4130.409814	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
30.214711	0.012000	dropped_samples	4132.450845	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
32.206970	0.012000	dropped_samples	4134.443105	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
32.702774	0.004000	dropped_samples	4134.938908	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
38.134638	0.004000	dropped_samples	4140.370773	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
39.120984	0.012000	dropped_samples	4141.357119	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
39.648305	0.012000	dropped_samples	4141.884439	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
44.662977	0.008000	dropped_samples	4146.899111	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
44.711908	0.004000	dropped_samples	4146.948043	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
46.152214	0.012000	dropped_samples	4148.388349	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
47.685393	0.004000	dropped_samples	4149.921528	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
48.584569	0.004000	dropped_samples	4150.820704	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
48.935414	0.008000	dropped_samples	4151.171549	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
50.854382	0.012000	dropped_samples	4153.090516	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
52.221560	0.004000	dropped_samples	4154.457694	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
52.343634	0.004000	dropped_samples	4154.579769	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
53.974866	0.012000	dropped_samples	4156.211000	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
55.034110	0.012000	dropped_samples	4157.270245	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
55.224575	0.004000	dropped_samples	4157.460709	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
58.559465	0.012000	dropped_samples	4160.795600	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
59.601687	0.000000	started_tutorial_artihmetic	4161.837821	Started tutorial artihmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	n/a
60.624936	0.020000	dropped_samples	4162.861071	Dropped 5 samples	n/a	n/a	n/a	n/a	5	UoHDataOffsetStream	n/a
63.598559	0.012000	dropped_samples	4165.834693	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
65.209876	0.004000	dropped_samples	4167.446011	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
66.240162	0.008000	dropped_samples	4168.476297	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
67.031206	0.004000	dropped_samples	4169.267340	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
67.558487	0.004000	dropped_samples	4169.794621	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
69.616931	0.008000	dropped_samples	4171.853065	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
70.800667	0.004000	dropped_samples	4173.036802	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
72.315097	0.004000	dropped_samples	4174.551232	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
74.809513	0.004000	dropped_samples	4177.045647	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
75.105541	0.008000	dropped_samples	4177.341676	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
78.549882	0.004000	dropped_samples	4180.786016	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
81.718701	0.024000	dropped_samples	4183.954835	Dropped 6 samples	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream	n/a
89.399393	0.012000	dropped_samples	4191.635527	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
89.902321	0.004000	dropped_samples	4192.138455	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
93.623033	0.008000	dropped_samples	4195.859167	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
94.199197	0.004000	dropped_samples	4196.435331	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
95.112340	0.004000	dropped_samples	4197.348475	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
96.142522	0.012000	dropped_samples	4198.378657	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
96.215773	0.004000	dropped_samples	4198.451907	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
96.577128	0.012000	dropped_samples	4198.813262	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
98.066551	0.004000	dropped_samples	4200.302686	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
98.305657	0.012000	dropped_samples	4200.541792	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
99.287105	0.004000	dropped_samples	4201.523239	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
100.610399	0.004000	dropped_samples	4202.846533	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
101.494070	0.004000	dropped_samples	4203.730205	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
105.454208	0.004000	dropped_samples	4207.690342	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
105.888632	0.004000	dropped_samples	4208.124766	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
107.304645	0.012000	dropped_samples	4209.540780	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
110.039060	0.004000	dropped_samples	4212.275195	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
111.085968	0.004000	dropped_samples	4213.322103	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
111.289010	0.012000	dropped_samples	4213.525144	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
115.200192	0.004000	dropped_samples	4217.436327	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
117.817377	0.012000	dropped_samples	4220.053512	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
118.418006	0.004000	dropped_samples	4220.654141	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
121.054738	0.004000	dropped_samples	4223.290873	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
124.750969	0.004000	dropped_samples	4226.987103	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
124.990254	0.004000	dropped_samples	4227.226388	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
125.602267	0.000000	5_1_6_0	4227.838401	5.1-6.0	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	9.257789
128.686729	0.008000	dropped_samples	4230.922864	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
130.151338	0.008000	dropped_samples	4232.387472	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
130.463894	0.004000	dropped_samples	4232.700029	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
131.831074	0.004000	dropped_samples	4234.067209	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
132.695290	0.004000	dropped_samples	4234.931424	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
134.306741	0.004000	dropped_samples	4236.542875	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
134.860056	6.000000	5.1-6.0	4237.096191	5.1-6.0 Wrong tutorial	0	5.1-6.0	Wrong	true	n/a	arithmetic-Markers	n/a
138.242253	0.004000	dropped_samples	4240.478387	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
138.579144	0.004000	dropped_samples	4240.815279	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
138.935550	0.008000	dropped_samples	4241.171684	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
139.609576	0.008000	dropped_samples	4241.845710	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
139.995155	0.008000	dropped_samples	4242.231289	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
140.258811	0.008000	dropped_samples	4242.494946	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
141.365542	0.000000	6_0_6_9	4243.601677	6.0-6.9	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	11.034133
142.270540	0.004000	dropped_samples	4244.506674	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
142.583041	0.004000	dropped_samples	4244.819176	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
142.846732	0.004000	dropped_samples	4245.082867	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
146.953169	0.012000	dropped_samples	4249.189304	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
147.314508	0.008000	dropped_samples	4249.550642	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
147.578208	0.012000	dropped_samples	4249.814342	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
149.233455	0.008000	dropped_samples	4251.469590	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
149.350684	0.004000	dropped_samples	4251.586819	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
149.809618	0.008000	dropped_samples	4252.045752	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
150.361379	0.008000	dropped_samples	4252.597514	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
150.800593	0.008000	dropped_samples	4253.036728	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
150.839864	0.008000	dropped_samples	4253.075999	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
151.030948	0.012000	dropped_samples	4253.267083	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
151.225845	0.008000	dropped_samples	4253.461979	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
151.405012	0.004000	dropped_samples	4253.641147	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
151.619413	0.004000	dropped_samples	4253.855547	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
151.862598	0.016000	dropped_samples	4254.098732	Dropped 4 samples	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream	n/a
152.307253	0.032000	dropped_samples	4254.543388	Dropped 8 samples	n/a	n/a	n/a	n/a	8	UoHDataOffsetStream	n/a
152.399675	6.000000	6.0-6.9	4254.635809	6.0-6.9 Wrong tutorial	0	6.0-6.9	Wrong	true	n/a	arithmetic-Markers	n/a
152.456992	0.008000	dropped_samples	4254.693126	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
153.408040	0.004000	dropped_samples	4255.644175	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
153.417681	0.008000	dropped_samples	4255.653816	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
153.769620	0.004000	dropped_samples	4256.005754	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
153.932382	0.008000	dropped_samples	4256.168517	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
155.498122	0.004000	dropped_samples	4257.734257	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
156.269222	0.004000	dropped_samples	4258.505357	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
156.313548	0.008000	dropped_samples	4258.549682	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
156.528371	0.004000	dropped_samples	4258.764506	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
157.778432	0.004000	dropped_samples	4260.014567	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
158.900256	0.000000	0_6_1_5	4261.136391	0.6-1.5	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.771564
160.671820	6.000000	0.6-1.5	4262.907955	0.6-1.5 Correct tutorial	1	0.6-1.5	Correct	true	n/a	arithmetic-Markers	n/a
160.776470	0.012000	dropped_samples	4263.012604	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
160.923049	0.012000	dropped_samples	4263.159184	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
167.174724	0.000000	3_3_4_2	4269.410858	3.3-4.2	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	10.744724
167.495169	0.012000	dropped_samples	4269.731304	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
170.522639	0.004000	dropped_samples	4272.758773	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
171.025511	0.004000	dropped_samples	4273.261645	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
172.080151	0.004000	dropped_samples	4274.316286	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
172.656290	0.012000	dropped_samples	4274.892425	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
173.889876	0.004000	dropped_samples	4276.126011	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
175.940767	0.012000	dropped_samples	4278.176901	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
176.137741	0.012000	dropped_samples	4278.373876	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
177.919448	6.000000	3.3-4.2	4280.155582	3.3-4.2 Wrong tutorial	0	3.3-4.2	Wrong	true	n/a	arithmetic-Markers	n/a
178.706143	0.004000	dropped_samples	4280.942278	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
179.043081	0.004000	dropped_samples	4281.279216	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
179.586882	0.012000	dropped_samples	4281.823016	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
179.619244	0.012000	dropped_samples	4281.855379	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
181.643919	0.004000	dropped_samples	4283.880053	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
182.007145	0.008000	dropped_samples	4284.243279	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
183.638069	0.008000	dropped_samples	4285.874203	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
184.417421	0.000000	2_4_3_3	4286.653555	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	6.582418
185.787691	0.012000	dropped_samples	4288.023826	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
185.789038	0.012000	dropped_samples	4288.025172	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
185.845019	0.040000	dropped_samples	4288.081154	Dropped 10 samples	n/a	n/a	n/a	n/a	10	UoHDataOffsetStream	n/a
188.677098	0.012000	dropped_samples	4290.913233	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
190.117446	0.004000	dropped_samples	4292.353580	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
190.312836	0.004000	dropped_samples	4292.548971	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
190.999839	6.000000	2.4-3.3	4293.235973	2.4-3.3 Correct tutorial	1	2.4-3.3	Correct	true	n/a	arithmetic-Markers	n/a
191.079435	0.004000	dropped_samples	4293.315569	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
196.167335	0.004000	dropped_samples	4298.403470	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
197.106638	0.012000	dropped_samples	4299.342773	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
197.129448	0.044000	dropped_samples	4299.365583	Dropped 11 samples	n/a	n/a	n/a	n/a	11	UoHDataOffsetStream	n/a
197.511731	0.000000	4_2_5_1	4299.747865	4.2-5.1	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	2.792232
197.847013	0.004000	dropped_samples	4300.083148	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
198.808921	0.004000	dropped_samples	4301.045056	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
199.238469	0.004000	dropped_samples	4301.474604	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
200.293345	0.004000	dropped_samples	4302.529480	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
200.303963	6.000000	4.2-5.1	4302.540097	4.2-5.1 Wrong tutorial	0	4.2-5.1	Wrong	true	n/a	arithmetic-Markers	n/a
206.789766	0.000000	1_5_2_4	4309.025901	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	1.754254
208.544020	6.000000	1.5-2.4	4310.780154	1.5-2.4 Correct tutorial	1	1.5-2.4	Correct	true	n/a	arithmetic-Markers	n/a
209.048151	0.000000	finished_tutorial_arithmetic	4311.284286	Finished tutorial Arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	n/a
209.512087	0.004000	dropped_samples	4311.748222	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
211.621476	0.004000	dropped_samples	4313.857610	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
214.502316	0.008000	dropped_samples	4316.738450	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
214.692734	0.012000	dropped_samples	4316.928869	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
214.825638	0.000000	started_arithmetic	4317.061773	Started arithmetic	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	n/a
219.975984	0.004000	dropped_samples	4322.212119	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
221.797289	0.004000	dropped_samples	4324.033423	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
221.835649	0.000000	2_4_3_3	4324.071784	2.4-3.3	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	37.619900
222.422104	0.004000	dropped_samples	4324.658238	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
225.542367	0.004000	dropped_samples	4327.778501	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
227.749405	0.012000	dropped_samples	4329.985539	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
230.391187	0.004000	dropped_samples	4332.627321	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
232.549214	0.008000	dropped_samples	4334.785349	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
236.489687	0.004000	dropped_samples	4338.725821	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
242.153785	0.004000	dropped_samples	4344.389919	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
246.089287	0.004000	dropped_samples	4348.325421	Dropped 1 samples	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream	n/a
249.448667	0.032000	dropped_samples	4351.684801	Dropped 8 samples	n/a	n/a	n/a	n/a	8	UoHDataOffsetStream	n/a
250.792161	0.008000	dropped_samples	4353.028295	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
259.455549	6.000000	2.4-3.3	4361.691684	2.4-3.3 Correct	1	2.4-3.3	Correct	false	n/a	arithmetic-Markers	n/a
260.083841	0.012000	dropped_samples	4362.319975	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
260.992101	0.008000	dropped_samples	4363.228235	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
260.995967	0.012000	dropped_samples	4363.232101	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
261.173821	0.036000	dropped_samples	4363.409955	Dropped 9 samples	n/a	n/a	n/a	n/a	9	UoHDataOffsetStream	n/a
261.206767	0.012000	dropped_samples	4363.442902	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
262.358901	0.008000	dropped_samples	4364.595036	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
263.081580	0.008000	dropped_samples	4365.317714	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
265.963655	0.000000	1_5_2_4	4368.199789	1.5-2.4	n/a	n/a	n/a	n/a	n/a	arithmetic-Markers	2.220305
267.244103	0.008000	dropped_samples	4369.480238	Dropped 2 samples	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream	n/a
268.183960	6.000000	1.5-2.4	4370.420094	1.5-2.4 Correct	1	1.5-2.4	Correct	false	n/a	arithmetic-Markers	n/a
270.168080	0.012000	dropped_samples	4372.404215	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
270.170227	0.012000	dropped_samples	4372.406361	Dropped 3 samples	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream	n/a
270.230069	0.120000	dropped_samples	4372.466204	Dropped 30 samples	n/a	n/a	n/a	n/a	30	UoHDataOffsetStream	n/a
274.617728	0.204000	dropped_samples	4376.853863	Dropped 51 samples	n/a	n/a	n/a	n/a	51	UoHDataOffsetStream	n/a
